0,1,2,3,4,5
262.31575778985314,131.52535019822116,41.134100535536156,-4.070437057999165,-0.6276952379140138,-0.0005162463058198927
-193.9948378127989,2.8475356873937465,-0.7568268196763865,0.10940968592497893,-0.2745676957754868,-0.012510578507657386
-193.86239467642005,2.8252737712164,-0.7413923297615325,0.09363063251061444,-0.2372621456558167,-0.016271775837750965
-193.76570281580138,2.839009729517851,-0.7449358419161598,0.09325668982751555,-0.23655494744641292,-0.01626214115799454
-91.11201672990956,39.44559303128936,10.71473142405684,7.382857016813263,0.9893816013023491,0.0015064862905087009
-193.60197594433146,2.861259688860286,-0.7554292133870716,0.09138493744785225,-0.23506741944074558,-0.014217126889221065
-193.50528205882227,2.8749433147167127,-0.7591316853793973,0.09115739480116322,-0.2343210699700137,-0.015202135951194292
-90.88880652797981,39.47692350736908,10.704895585862408,7.381690675038181,0.9911699517171934,0.0019244715792443516
-193.2970706952431,2.9051123795227425,-0.7641936168756206,0.09059354936637824,-0.23309498997779649,-0.014887266450850239
-193.20037883911525,2.9188460809088905,-0.7677459089640711,0.09025061373907896,-0.2323723197807765,-0.014871477908564999
-193.06201572125246,2.7588827481623848,-0.7409723154430078,0.12546199798350566,-0.3155984763643666,-0.00358449894166173
-192.9653238651245,2.7726164495485475,-0.7445246075314621,0.12511906235620576,-0.31487580616734534,-0.0035687103993766152
-192.86863510368903,2.7868862544622566,-0.7460398133265234,0.12173282670756216,-0.31548031033452656,0.003188743186916484
-192.75711306038374,2.803206576420872,-0.7479434988828219,0.12198150493879252,-0.3148009787995932,0.0016349266494618121
-192.67524986852445,2.814368547636397,-0.7530507111626573,0.12080815337545874,-0.3141635331327868,0.003071622558483773
-192.57855800714702,2.8281044954337706,-0.7565942623859836,0.12043748322665333,-0.31345484117894545,0.003082150346354665
-192.46703799322296,2.844474892922127,-0.7583477680384139,0.12057076847727792,-0.3127991889177331,0.0025291314131580906
-192.35551746909456,2.8607825918982797,-0.7603363209329617,0.12102396919592488,-0.3120082599225659,0.0011169656180742892
-192.25537331237553,2.7481957682947695,-0.7191344416768404,0.07091583811515031,-0.20104212802111707,-0.0033733105712746036
-192.15868047835198,2.761866982062183,-0.7229175621485155,0.07060875231989198,-0.20034758918552023,-0.004588181818246675
-192.06198757447015,2.7756108281179928,-0.7263980247601443,0.07037963943125185,-0.19955614262131088,-0.004335484120332228
-191.96529572359174,2.7893422830929375,-0.7299590577137245,0.0700644383254563,-0.19881949418110687,-0.004314434823632737
-191.8241193806037,2.8109928435315057,-0.7280886506926315,0.07105714416453338,-0.19834429375437268,-0.006023530295360721
-191.7274275244757,2.8247265449176724,-0.731640942781086,0.07071420853723429,-0.19762162355735235,-0.00600774175307556
-191.6307351924342,2.838464981531913,-0.735171417074286,0.07002192062806735,-0.19709479917539324,-0.006376666971314196
-191.56369869930035,2.8469394098736407,-0.742243905632402,0.06854781074427327,-0.19633185575520382,-0.005292243701570702
-191.44119946196938,2.6906498553801144,-0.7194684927761276,0.10314416031737522,-0.2716080740030434,0.0005257313780237073
-191.35933530195464,2.701744835650381,-0.7248240542381313,0.10206540016338295,-0.2709693094668475,0.0007431821147277945
-191.24781375987257,2.718132369951735,-0.7264751326846522,0.10193214881499771,-0.2704561986411275,3.6204714112261716e-05
-191.16595104841767,2.7292873490238714,-0.7316129426935619,0.10113915658932934,-0.2696074351716296,0.0018637682461791114
-191.05442954639355,2.745532560381294,-0.7338323239713339,0.10162820714001483,-0.26884463753788573,-0.0007790573381576805
-190.9577376902656,2.7592662617674604,-0.7373846160597892,0.10128527151271746,-0.2681219673408692,-0.0007632687958723177
-190.86104681652395,2.7730601938570802,-0.7407148596988486,0.10093749310917616,-0.26735569379481056,0.0004893333981917788
-190.7643539780098,2.7867336645397742,-0.7444892002366961,0.10059940025812131,-0.26667662694683436,-0.0007316917113014887
-190.6615696121513,2.759302662887308,-0.7322900847037928,0.08378062092165994,-0.2292055014613816,-0.0011789187363074006
