0,1,2,3,4,5
46.93019473329936,54.02022218089927,116.82647031658774,3.2080205837999904,10.341771778976382,11.840908162434255
-21.27051966831938,-0.3684472241492502,0.08392408751639932,0.053321267977119835,-0.3470534142722766,0.12325765910023484
-21.271632019237465,-0.18454178289603376,0.06325518895254537,0.053457474422503065,-0.34717672722423115,0.12327106252224287
-21.272067052260855,-0.0020834321046598325,0.052947145485562674,0.06657124064426626,-0.34708299252424984,0.12288009936862647
-21.273066245331698,0.18145520532919648,0.03401034813517872,0.06888002524039358,-0.3471648699804379,0.12283895345201708
-21.27395160730796,0.3645890259923312,0.016817952216471213,0.07334758916772863,-0.34720984606060085,0.12273273820030352
-21.27540115741511,0.5487280351739853,-0.009002987387127159,0.06702235972714676,-0.347427548734136,0.12298202309719276
-21.276057836067455,0.7308804354823062,-0.02268637659627601,0.0758048533187724,-0.34740372928113844,0.12273115293385992
-21.27705087894833,0.913374915828426,-0.0415070729547962,0.07808718715414524,-0.3474896910439788,0.1226797153179171
-21.27741838988795,1.1008035045273743,-0.050006645103591464,0.07627983646014247,-0.34764003333055893,0.12263200322078853
-21.279032299223253,1.2772503687997996,-0.07905867223723316,0.08267777776904127,-0.3476474706661048,0.12260865878258091
-21.280018018242146,1.4584048452621454,-0.0977402827564362,0.08494309710642164,-0.34773453031570445,0.12255266691726752
-21.280889170882716,1.638843107272952,-0.11466292484834191,0.08939006636401269,-0.3477737533772951,0.12245758307651419
-21.281981518718826,1.819068858293044,-0.13495300513153272,0.08948014111489522,-0.3478937301866782,0.12247666325640506
-21.239923646100042,1.9983954504880221,-0.1563089851006799,0.09068445994099154,-0.30861348678752654,0.10872655087433712
-21.240836812169764,2.1835104835923254,-0.17308632032169644,0.0780292719216846,-0.30893962368918165,0.10902456032317336
-21.241918090416434,2.3616121363739793,-0.19316643524535632,0.0781060987984024,-0.3090524077339943,0.1090594953797263
-21.24316774957883,2.5326800405722163,-0.21655311413296993,0.09092752489561588,-0.3089523667300804,0.10882732264860655
-21.244125998443252,2.708788666820394,-0.23471410850698068,0.0931293692744179,-0.30903717487012866,0.10877246363171424
-21.245419424127764,2.8847541644242467,-0.25798910098066424,0.08886521159385752,-0.3092145085191241,0.10895842532713589
-21.246028351000025,3.058220623278809,-0.27076795009039145,0.09752512037459396,-0.30919136436399036,0.10869897721278811
-21.246970419860478,3.2313570852129647,-0.2886222981782268,0.09968958032087061,-0.3092748477220275,0.10864478103945957
-21.2479079002509,3.403474493301198,-0.30638905462287963,0.1018679984358116,-0.30934708120552995,0.10861671846479362
-21.248725498785493,3.574166320387692,-0.32229690804120387,0.10617889713048331,-0.3093882017562528,0.10850843982112171
-21.24976246619354,3.744133900816688,-0.3415369558162145,0.10615324242610731,-0.30949905312390685,0.1085403431546078
-21.250690500788245,3.9130094220487357,-0.3591061510497995,0.10847800211069736,-0.30949898744463833,0.10877923404781317
