0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
25.29599557563707,39.213766022258135,24.537554404939133,460.82512535737675,1.5263450504446603,59.22685145014056,-0.43705715873481843,1.5994360356446147,-0.04822582376339582,2.312209782351188,3.3041664424484254,7.171812962951349,-9.37422902947118,25.846008866999263,27.318906791832053
26.876886894021144,38.48598083003941,26.5384142441671,462.27956134871346,1.971066263750893,58.536689962235116,1.272806105317269,1.3428281378760687,-0.507629445113158,1.3245347005987138,1.160423531048632,8.079060373308334,-8.523570557333754,27.187561092725407,26.296607484171123
24.979556740192955,40.715312797121804,26.98312623825649,458.295261840311,2.4449614430176747,58.49078786650874,2.3098227960963365,-0.05010569123319697,1.5205544025255606,1.1382492642071709,0.9820411600232077,7.4579264912517,-7.49054729527909,25.51929229393994,27.014758546866275
26.772984909456017,40.117810678634,26.82614748391156,460.3472775301844,-0.1830076050171745,57.69525057495083,0.7076436821345975,1.7190006771417288,-0.0305205797027982,2.209872907870878,1.9536259154083062,9.030374655431327,-6.289577060431267,25.38308779684485,27.06726093136753
25.873278608692647,41.304304850118136,26.29163902894606,460.38886361037197,3.547856965472149,57.60801729323248,-1.8467237555785887,2.266042905413578,-0.0017976068250110562,3.921553589409702,2.8578465223694827,8.909346462776778,-7.386893713507145,26.937524566006793,27.219017085824255
26.35117408575997,41.18980508813461,25.777155384734005,460.3461735546701,1.7613072845385043,59.15387008970143,-0.013554767454463032,0.6889750565533002,0.5322071041292379,2.0675811025290614,4.093068799328089,7.756919103492733,-7.844354669172937,28.511906180859558,26.708613787889377
27.180195823466963,39.8380960440995,26.531563725940813,458.2456087596747,2.914282819072489,59.60932467796976,-0.8661376724031762,1.0157155791599224,-0.34198357943220603,0.9470278109131929,3.2410343902375875,8.515907928391856,-7.611012141736164,24.773648805126207,27.407675337832252
26.09514927432495,39.460058789660515,27.71230211913197,460.23767285226455,3.2687205706024005,57.891821151300235,-0.11283918521718664,0.7708165483663518,1.8641936692230974,-0.30834703039806144,2.1097081146731838,6.069733458847724,-6.328006735545968,27.313123675322093,26.442448535975895
26.068339697076325,39.83316831356111,24.631579175592325,458.27493370164007,0.7848610188313094,57.56408314361766,0.3769547008412419,1.7973336785410472,-0.019035082598783237,0.45433749913865007,3.050484148501958,8.525214423031349,-7.492937034843743,25.772691860362457,25.505735606562993
26.399436095793686,38.89300195602073,27.051122606849482,459.3843206626898,2.681174104560075,58.46191226718153,1.364475561894159,1.8048142775613472,-2.026558267106709,-0.0034311058323739374,2.859990735393035,7.700138655294217,-8.617932791102962,26.995930302625577,26.449663501257533
27.841338814963056,38.67811958459203,26.675017851740485,461.8901454484028,1.425873460855426,59.28429304243424,-0.12933466548978337,1.0460560874938039,0.10342232416436516,1.8148504426524787,0.580452212978144,7.984616856729823,-10.992882610754283,26.862914533095175,27.084603464297324
27.737511622612868,38.11009129523222,27.49953584975986,457.4392263440773,1.3104123749849306,57.86454447432754,-1.5001036186693584,1.2254411372194791,-0.9765902647597242,-1.0168017748900393,3.1527370375955357,9.286149361183007,-7.154426410443277,26.378395751848497,26.81752172902454
27.082919593809866,40.00501669804674,23.892906976887566,459.4480405617324,2.3409982024696414,57.00863522067845,0.4555310992042377,0.8004814361173406,-0.9304487766751955,1.8545192562644857,1.15966524045172,8.1542699053158,-6.175606670862221,24.54304848254819,26.4093968840528
25.983330868850704,39.35435679801335,27.368448655034392,460.2463333431394,2.090438395953477,59.29353158094151,0.0743337008143718,2.3929078480568284,0.07918831818625807,1.192841560025052,1.670757705095912,6.297506097930631,-8.229079682828305,26.917979606372093,25.64227991912551
26.890865616049688,38.9699470158001,25.907488575035355,460.14882740917807,-0.626501137744329,59.51781088380211,-0.44120972211909715,2.5610078096857927,-1.7699954100294018,0.5794586621314479,2.836213723668149,6.447665877148383,-7.558325411650044,26.509255061736923,26.999007941780725
25.078245772994727,39.02080846985909,26.13430315524455,460.4325023688655,1.6947513230082063,56.48172039154088,-0.9965007359318611,1.3974164899182855,0.25659726715464765,1.1974401347459331,3.43575288319711,5.6537400240432945,-7.951157507515015,26.05449322350503,27.94812337849482
26.163742932698256,40.753801679382924,27.345874990781446,460.5929384362065,0.7808572202466895,59.04197750665245,0.9791276180303262,2.389096971215166,-0.7095282207914476,0.18528382144214373,3.7579628156115676,6.889413857655427,-9.495081820233871,25.421557901618453,26.304179824800382
27.826143801131995,38.861364162912835,27.613608244768432,459.4671198526536,1.7394665999957726,58.6546828934757,-0.9710242724785835,0.44247016555526497,0.5335410381624939,2.353829212810473,3.7068531988322952,7.688112225333784,-7.992011219808912,27.573434924601084,26.28039735241552
27.053929482614823,39.52338796437245,27.282796632601453,459.9938929858276,2.3739512423945026,58.2510890485399,-1.23267301608581,0.8316765707348657,-2.20739314756309,1.7750668874736575,1.3757427267767384,8.1472216958882,-7.72255704377146,25.555943847505198,27.873048969391046
28.010062293526055,37.55951397761954,27.56810618612957,459.36948298429354,1.7964002957943626,56.58498682463636,0.610746652315243,1.4764564177151485,0.27932439885158433,1.5169952008207075,2.2571485750944937,6.735045835331546,-9.449038640693317,27.02254598717036,27.277108261841235
26.274316257683356,41.7358675120047,26.578227344188825,459.94072968012074,0.8197080628928368,59.2662767072551,0.7195174447707944,1.3298890312286773,1.4665251406216995,1.3731877666950136,2.746322264649644,6.5338358699319645,-8.125238684592825,27.944288147490145,27.071250043477544
27.219532075532157,37.65130643716504,26.92314349675425,461.92787098022416,2.0240411934779514,58.11524510809129,-0.9206383659358296,1.3577446108232198,0.31680939833218447,-0.08372078577008935,1.4202228761131395,6.7932748632737425,-7.77793799244636,25.860080127951374,27.974505204676717
24.839046442870398,39.795641653159265,26.391435606529132,461.4724600098169,2.57844080625823,57.17697915621065,1.2932872780322233,0.8903716316100847,0.5967697607631407,1.501671842534552,2.26546253935943,9.015738529011115,-7.14415285114481,26.0508627221114,27.496520851026702
26.70599287651614,40.97545620538592,25.902731358201358,459.0223973037341,-0.26838222690589486,59.233972502944,-0.9090317836600026,-0.9152544059817727,0.0021537729328398904,-0.20769024336289998,1.480035438051432,7.911624744317999,-6.671254897129998,26.993151209030177,26.660240261439718
